Start time,dataset,Date,SP,Demand
2022-07-27 10:00:00+00:00,ITSDO,2022-07-27,23,27527
2022-07-27 10:30:00+00:00,ITSDO,2022-07-27,24,27538
2022-07-27 11:00:00+00:00,ITSDO,2022-07-27,25,27565
2022-07-27 11:30:00+00:00,ITSDO,2022-07-27,26,27783
2022-07-27 12:00:00+00:00,ITSDO,2022-07-27,27,27460
2022-07-27 12:30:00+00:00,ITSDO,2022-07-27,28,27426
2022-07-27 13:00:00+00:00,ITSDO,2022-07-27,29,27778
2022-07-27 13:30:00+00:00,ITSDO,2022-07-27,30,27620
2022-07-27 14:00:00+00:00,ITSDO,2022-07-27,31,27910
2022-07-27 14:30:00+00:00,ITSDO,2022-07-27,32,28303
2022-07-27 15:00:00+00:00,ITSDO,2022-07-27,33,28925
2022-07-27 15:30:00+00:00,ITSDO,2022-07-27,34,29384
2022-07-27 16:00:00+00:00,ITSDO,2022-07-27,35,30108
2022-07-27 16:30:00+00:00,ITSDO,2022-07-27,36,30837
2022-07-27 17:00:00+00:00,ITSDO,2022-07-27,37,31070
2022-07-27 17:30:00+00:00,ITSDO,2022-07-27,38,30769
2022-07-27 18:00:00+00:00,ITSDO,2022-07-27,39,30344
2022-07-27 18:30:00+00:00,ITSDO,2022-07-27,40,30089
2022-07-27 19:00:00+00:00,ITSDO,2022-07-27,41,29725
2022-07-27 19:30:00+00:00,ITSDO,2022-07-27,42,29404
2022-07-27 20:00:00+00:00,ITSDO,2022-07-27,43,29159
2022-07-27 20:30:00+00:00,ITSDO,2022-07-27,44,28372
2022-07-27 21:00:00+00:00,ITSDO,2022-07-27,45,27521
2022-07-27 21:30:00+00:00,ITSDO,2022-07-27,46,26400
2022-07-27 22:00:00+00:00,ITSDO,2022-07-27,47,26900
2022-07-27 22:30:00+00:00,ITSDO,2022-07-27,48,25834
2022-07-27 23:00:00+00:00,ITSDO,2022-07-28,1,25163
2022-07-27 23:30:00+00:00,ITSDO,2022-07-28,2,24679
2022-07-28 00:00:00+00:00,ITSDO,2022-07-28,3,24412
2022-07-28 00:30:00+00:00,ITSDO,2022-07-28,4,24211
2022-07-28 01:00:00+00:00,ITSDO,2022-07-28,5,24150
2022-07-28 01:30:00+00:00,ITSDO,2022-07-28,6,24025
2022-07-28 02:00:00+00:00,ITSDO,2022-07-28,7,23969
2022-07-28 02:30:00+00:00,ITSDO,2022-07-28,8,23907
2022-07-28 03:00:00+00:00,ITSDO,2022-07-28,9,24015
2022-07-28 03:30:00+00:00,ITSDO,2022-07-28,10,24034
2022-07-28 04:00:00+00:00,ITSDO,2022-07-28,11,24628
2022-07-28 04:30:00+00:00,ITSDO,2022-07-28,12,25046
2022-07-28 05:00:00+00:00,ITSDO,2022-07-28,13,25269
2022-07-28 05:30:00+00:00,ITSDO,2022-07-28,14,26244
2022-07-28 06:00:00+00:00,ITSDO,2022-07-28,15,27148
2022-07-28 06:30:00+00:00,ITSDO,2022-07-28,16,28170
2022-07-28 07:00:00+00:00,ITSDO,2022-07-28,17,29093
2022-07-28 07:30:00+00:00,ITSDO,2022-07-28,18,29658
2022-07-28 08:00:00+00:00,ITSDO,2022-07-28,19,30502
2022-07-28 08:30:00+00:00,ITSDO,2022-07-28,20,30422
2022-07-28 09:00:00+00:00,ITSDO,2022-07-28,21,30519
2022-07-28 09:30:00+00:00,ITSDO,2022-07-28,22,30252
2022-07-28 10:00:00+00:00,ITSDO,2022-07-28,23,30254
2022-07-28 10:30:00+00:00,ITSDO,2022-07-28,24,30331
2022-07-28 11:00:00+00:00,ITSDO,2022-07-28,25,30871
2022-07-28 11:30:00+00:00,ITSDO,2022-07-28,26,30874
2022-07-28 12:00:00+00:00,ITSDO,2022-07-28,27,30967
2022-07-28 12:30:00+00:00,ITSDO,2022-07-28,28,30761
2022-07-28 13:00:00+00:00,ITSDO,2022-07-28,29,30887
2022-07-28 13:30:00+00:00,ITSDO,2022-07-28,30,30892
2022-07-28 14:00:00+00:00,ITSDO,2022-07-28,31,30448
2022-07-28 14:30:00+00:00,ITSDO,2022-07-28,32,30368
2022-07-28 15:00:00+00:00,ITSDO,2022-07-28,33,30506
2022-07-28 15:30:00+00:00,ITSDO,2022-07-28,34,31267
2022-07-28 16:00:00+00:00,ITSDO,2022-07-28,35,32101
2022-07-28 16:30:00+00:00,ITSDO,2022-07-28,36,32621
2022-07-28 17:00:00+00:00,ITSDO,2022-07-28,37,33102
2022-07-28 17:30:00+00:00,ITSDO,2022-07-28,38,32897
2022-07-28 18:00:00+00:00,ITSDO,2022-07-28,39,32772
2022-07-28 18:30:00+00:00,ITSDO,2022-07-28,40,32218
2022-07-28 19:00:00+00:00,ITSDO,2022-07-28,41,31668
2022-07-28 19:30:00+00:00,ITSDO,2022-07-28,42,31537
2022-07-28 20:00:00+00:00,ITSDO,2022-07-28,43,31003
2022-07-28 20:30:00+00:00,ITSDO,2022-07-28,44,30415
2022-07-28 21:00:00+00:00,ITSDO,2022-07-28,45,29202
2022-07-28 21:30:00+00:00,ITSDO,2022-07-28,46,28077
2022-07-28 22:00:00+00:00,ITSDO,2022-07-28,47,27373
2022-07-28 22:30:00+00:00,ITSDO,2022-07-28,48,26292
2022-07-28 23:00:00+00:00,ITSDO,2022-07-29,1,26257
2022-07-28 23:30:00+00:00,ITSDO,2022-07-29,2,25886
2022-07-29 00:00:00+00:00,ITSDO,2022-07-29,3,26347
2022-07-29 00:30:00+00:00,ITSDO,2022-07-29,4,26344
2022-07-29 01:00:00+00:00,ITSDO,2022-07-29,5,26187
2022-07-29 01:30:00+00:00,ITSDO,2022-07-29,6,25870
2022-07-29 02:00:00+00:00,ITSDO,2022-07-29,7,25947
2022-07-29 02:30:00+00:00,ITSDO,2022-07-29,8,25789
2022-07-29 03:00:00+00:00,ITSDO,2022-07-29,9,25755
2022-07-29 03:30:00+00:00,ITSDO,2022-07-29,10,25779
2022-07-29 04:00:00+00:00,ITSDO,2022-07-29,11,25902
2022-07-29 04:30:00+00:00,ITSDO,2022-07-29,12,26402
2022-07-29 05:00:00+00:00,ITSDO,2022-07-29,13,27018
2022-07-29 05:30:00+00:00,ITSDO,2022-07-29,14,27949
2022-07-29 06:00:00+00:00,ITSDO,2022-07-29,15,28308
2022-07-29 06:30:00+00:00,ITSDO,2022-07-29,16,28957
2022-07-29 07:00:00+00:00,ITSDO,2022-07-29,17,29035
2022-07-29 07:30:00+00:00,ITSDO,2022-07-29,18,29037
2022-07-29 08:00:00+00:00,ITSDO,2022-07-29,19,29793
2022-07-29 08:30:00+00:00,ITSDO,2022-07-29,20,29823
2022-07-29 09:00:00+00:00,ITSDO,2022-07-29,21,28923
2022-07-29 09:30:00+00:00,ITSDO,2022-07-29,22,29328
2022-07-29 10:00:00+00:00,ITSDO,2022-07-29,23,29116
2022-07-29 10:30:00+00:00,ITSDO,2022-07-29,24,28707
2022-07-29 11:00:00+00:00,ITSDO,2022-07-29,25,28600
2022-07-29 11:30:00+00:00,ITSDO,2022-07-29,26,28360
2022-07-29 12:00:00+00:00,ITSDO,2022-07-29,27,28171
2022-07-29 12:30:00+00:00,ITSDO,2022-07-29,28,28066
2022-07-29 13:00:00+00:00,ITSDO,2022-07-29,29,28029
2022-07-29 13:30:00+00:00,ITSDO,2022-07-29,30,28254
2022-07-29 14:00:00+00:00,ITSDO,2022-07-29,31,27994
2022-07-29 14:30:00+00:00,ITSDO,2022-07-29,32,28317
2022-07-29 15:00:00+00:00,ITSDO,2022-07-29,33,28429
2022-07-29 15:30:00+00:00,ITSDO,2022-07-29,34,29205
2022-07-29 16:00:00+00:00,ITSDO,2022-07-29,35,29643
2022-07-29 16:30:00+00:00,ITSDO,2022-07-29,36,29977
2022-07-29 17:00:00+00:00,ITSDO,2022-07-29,37,30341
2022-07-29 17:30:00+00:00,ITSDO,2022-07-29,38,30651
2022-07-29 18:00:00+00:00,ITSDO,2022-07-29,39,30490
2022-07-29 18:30:00+00:00,ITSDO,2022-07-29,40,30496
2022-07-29 19:00:00+00:00,ITSDO,2022-07-29,41,30547
2022-07-29 19:30:00+00:00,ITSDO,2022-07-29,42,30065
2022-07-29 20:00:00+00:00,ITSDO,2022-07-29,43,29861
2022-07-29 20:30:00+00:00,ITSDO,2022-07-29,44,29522
2022-07-29 21:00:00+00:00,ITSDO,2022-07-29,45,29110
2022-07-29 21:30:00+00:00,ITSDO,2022-07-29,46,28051
2022-07-29 22:00:00+00:00,ITSDO,2022-07-29,47,27362
2022-07-29 22:30:00+00:00,ITSDO,2022-07-29,48,26613
2022-07-29 23:00:00+00:00,ITSDO,2022-07-30,1,26144
2022-07-29 23:30:00+00:00,ITSDO,2022-07-30,2,25398
2022-07-30 00:00:00+00:00,ITSDO,2022-07-30,3,24810
2022-07-30 00:30:00+00:00,ITSDO,2022-07-30,4,24715
2022-07-30 01:00:00+00:00,ITSDO,2022-07-30,5,24700
2022-07-30 01:30:00+00:00,ITSDO,2022-07-30,6,24167
2022-07-30 02:00:00+00:00,ITSDO,2022-07-30,7,23932
2022-07-30 02:30:00+00:00,ITSDO,2022-07-30,8,23845
2022-07-30 03:00:00+00:00,ITSDO,2022-07-30,9,23734
2022-07-30 03:30:00+00:00,ITSDO,2022-07-30,10,23779
2022-07-30 04:00:00+00:00,ITSDO,2022-07-30,11,23908
2022-07-30 04:30:00+00:00,ITSDO,2022-07-30,12,23870
2022-07-30 05:00:00+00:00,ITSDO,2022-07-30,13,23771
2022-07-30 05:30:00+00:00,ITSDO,2022-07-30,14,24047
2022-07-30 06:00:00+00:00,ITSDO,2022-07-30,15,24535
2022-07-30 06:30:00+00:00,ITSDO,2022-07-30,16,24893
2022-07-30 07:00:00+00:00,ITSDO,2022-07-30,17,24855
2022-07-30 07:30:00+00:00,ITSDO,2022-07-30,18,25132
2022-07-30 08:00:00+00:00,ITSDO,2022-07-30,19,24859
2022-07-30 08:30:00+00:00,ITSDO,2022-07-30,20,25119
2022-07-30 09:00:00+00:00,ITSDO,2022-07-30,21,25390
2022-07-30 09:30:00+00:00,ITSDO,2022-07-30,22,25581
2022-07-30 10:00:00+00:00,ITSDO,2022-07-30,23,25509
2022-07-30 10:30:00+00:00,ITSDO,2022-07-30,24,25917
2022-07-30 11:00:00+00:00,ITSDO,2022-07-30,25,26299
2022-07-30 11:30:00+00:00,ITSDO,2022-07-30,26,26186
2022-07-30 12:00:00+00:00,ITSDO,2022-07-30,27,25660
2022-07-30 12:30:00+00:00,ITSDO,2022-07-30,28,25453
2022-07-30 13:00:00+00:00,ITSDO,2022-07-30,29,25023
2022-07-30 13:30:00+00:00,ITSDO,2022-07-30,30,24936
2022-07-30 14:00:00+00:00,ITSDO,2022-07-30,31,24663
2022-07-30 14:30:00+00:00,ITSDO,2022-07-30,32,24962
2022-07-30 15:00:00+00:00,ITSDO,2022-07-30,33,25623
2022-07-30 15:30:00+00:00,ITSDO,2022-07-30,34,26601
2022-07-30 16:00:00+00:00,ITSDO,2022-07-30,35,27883
2022-07-30 16:30:00+00:00,ITSDO,2022-07-30,36,28456
2022-07-30 17:00:00+00:00,ITSDO,2022-07-30,37,28094
2022-07-30 17:30:00+00:00,ITSDO,2022-07-30,38,27975
2022-07-30 18:00:00+00:00,ITSDO,2022-07-30,39,28384
2022-07-30 18:30:00+00:00,ITSDO,2022-07-30,40,28285
2022-07-30 19:00:00+00:00,ITSDO,2022-07-30,41,27865
2022-07-30 19:30:00+00:00,ITSDO,2022-07-30,42,27610
2022-07-30 20:00:00+00:00,ITSDO,2022-07-30,43,27721
2022-07-30 20:30:00+00:00,ITSDO,2022-07-30,44,27542
2022-07-30 21:00:00+00:00,ITSDO,2022-07-30,45,26057
2022-07-30 21:30:00+00:00,ITSDO,2022-07-30,46,25335
2022-07-30 22:00:00+00:00,ITSDO,2022-07-30,47,24752
2022-07-30 22:30:00+00:00,ITSDO,2022-07-30,48,23941
2022-07-30 23:00:00+00:00,ITSDO,2022-07-31,1,24414
2022-07-30 23:30:00+00:00,ITSDO,2022-07-31,2,24113
2022-07-31 00:00:00+00:00,ITSDO,2022-07-31,3,23992
2022-07-31 00:30:00+00:00,ITSDO,2022-07-31,4,23673
2022-07-31 01:00:00+00:00,ITSDO,2022-07-31,5,23567
2022-07-31 01:30:00+00:00,ITSDO,2022-07-31,6,23280
2022-07-31 02:00:00+00:00,ITSDO,2022-07-31,7,23326
2022-07-31 02:30:00+00:00,ITSDO,2022-07-31,8,23254
2022-07-31 03:00:00+00:00,ITSDO,2022-07-31,9,23494
2022-07-31 03:30:00+00:00,ITSDO,2022-07-31,10,23442
2022-07-31 04:00:00+00:00,ITSDO,2022-07-31,11,23480
2022-07-31 04:30:00+00:00,ITSDO,2022-07-31,12,23533
2022-07-31 05:00:00+00:00,ITSDO,2022-07-31,13,23031
2022-07-31 05:30:00+00:00,ITSDO,2022-07-31,14,23264
2022-07-31 06:00:00+00:00,ITSDO,2022-07-31,15,22797
2022-07-31 06:30:00+00:00,ITSDO,2022-07-31,16,22932
2022-07-31 07:00:00+00:00,ITSDO,2022-07-31,17,23063
2022-07-31 07:30:00+00:00,ITSDO,2022-07-31,18,23739
2022-07-31 08:00:00+00:00,ITSDO,2022-07-31,19,24411
2022-07-31 08:30:00+00:00,ITSDO,2022-07-31,20,24881
2022-07-31 09:00:00+00:00,ITSDO,2022-07-31,21,25610
2022-07-31 09:30:00+00:00,ITSDO,2022-07-31,22,25582
2022-07-31 10:00:00+00:00,ITSDO,2022-07-31,23,26023
2022-07-31 10:30:00+00:00,ITSDO,2022-07-31,24,25939
2022-07-31 11:00:00+00:00,ITSDO,2022-07-31,25,25033
2022-07-31 11:30:00+00:00,ITSDO,2022-07-31,26,25146
2022-07-31 12:00:00+00:00,ITSDO,2022-07-31,27,24716
2022-07-31 12:30:00+00:00,ITSDO,2022-07-31,28,24308
2022-07-31 13:00:00+00:00,ITSDO,2022-07-31,29,23687
2022-07-31 13:30:00+00:00,ITSDO,2022-07-31,30,23593
2022-07-31 14:00:00+00:00,ITSDO,2022-07-31,31,24104
2022-07-31 14:30:00+00:00,ITSDO,2022-07-31,32,24393
2022-07-31 15:00:00+00:00,ITSDO,2022-07-31,33,24843
2022-07-31 15:30:00+00:00,ITSDO,2022-07-31,34,25741
2022-07-31 16:00:00+00:00,ITSDO,2022-07-31,35,26434
2022-07-31 16:30:00+00:00,ITSDO,2022-07-31,36,26739
2022-07-31 17:00:00+00:00,ITSDO,2022-07-31,37,27178
2022-07-31 17:30:00+00:00,ITSDO,2022-07-31,38,27489
2022-07-31 18:00:00+00:00,ITSDO,2022-07-31,39,28391
2022-07-31 18:30:00+00:00,ITSDO,2022-07-31,40,28396
2022-07-31 19:00:00+00:00,ITSDO,2022-07-31,41,28635
2022-07-31 19:30:00+00:00,ITSDO,2022-07-31,42,28389
2022-07-31 20:00:00+00:00,ITSDO,2022-07-31,43,28118
2022-07-31 20:30:00+00:00,ITSDO,2022-07-31,44,27726
2022-07-31 21:00:00+00:00,ITSDO,2022-07-31,45,26521
2022-07-31 21:30:00+00:00,ITSDO,2022-07-31,46,25363
2022-07-31 22:00:00+00:00,ITSDO,2022-07-31,47,25264
2022-07-31 22:30:00+00:00,ITSDO,2022-07-31,48,24454
2022-07-31 23:00:00+00:00,ITSDO,2022-08-01,1,24914
2022-07-31 23:30:00+00:00,ITSDO,2022-08-01,2,24628
2022-08-01 00:00:00+00:00,ITSDO,2022-08-01,3,24622
2022-08-01 00:30:00+00:00,ITSDO,2022-08-01,4,24598
2022-08-01 01:00:00+00:00,ITSDO,2022-08-01,5,24224
2022-08-01 01:30:00+00:00,ITSDO,2022-08-01,6,23998
2022-08-01 02:00:00+00:00,ITSDO,2022-08-01,7,23815
2022-08-01 02:30:00+00:00,ITSDO,2022-08-01,8,23725
2022-08-01 03:00:00+00:00,ITSDO,2022-08-01,9,23829
2022-08-01 03:30:00+00:00,ITSDO,2022-08-01,10,23887
2022-08-01 04:00:00+00:00,ITSDO,2022-08-01,11,23787
2022-08-01 04:30:00+00:00,ITSDO,2022-08-01,12,24323
2022-08-01 05:00:00+00:00,ITSDO,2022-08-01,13,24301
2022-08-01 05:30:00+00:00,ITSDO,2022-08-01,14,25160
2022-08-01 06:00:00+00:00,ITSDO,2022-08-01,15,25823
2022-08-01 06:30:00+00:00,ITSDO,2022-08-01,16,26655
2022-08-01 07:00:00+00:00,ITSDO,2022-08-01,17,27806
2022-08-01 07:30:00+00:00,ITSDO,2022-08-01,18,27824
2022-08-01 08:00:00+00:00,ITSDO,2022-08-01,19,27708
2022-08-01 08:30:00+00:00,ITSDO,2022-08-01,20,27691
2022-08-01 09:00:00+00:00,ITSDO,2022-08-01,21,27731
2022-08-01 09:30:00+00:00,ITSDO,2022-08-01,22,27263
2022-08-01 10:00:00+00:00,ITSDO,2022-08-01,23,27068
2022-08-01 10:30:00+00:00,ITSDO,2022-08-01,24,26905
2022-08-01 11:00:00+00:00,ITSDO,2022-08-01,25,27122
2022-08-01 11:30:00+00:00,ITSDO,2022-08-01,26,26744
2022-08-01 12:00:00+00:00,ITSDO,2022-08-01,27,26309
2022-08-01 12:30:00+00:00,ITSDO,2022-08-01,28,25997
2022-08-01 13:00:00+00:00,ITSDO,2022-08-01,29,26236
2022-08-01 13:30:00+00:00,ITSDO,2022-08-01,30,26366
2022-08-01 14:00:00+00:00,ITSDO,2022-08-01,31,26776
2022-08-01 14:30:00+00:00,ITSDO,2022-08-01,32,27038
2022-08-01 15:00:00+00:00,ITSDO,2022-08-01,33,28075
2022-08-01 15:30:00+00:00,ITSDO,2022-08-01,34,29153
2022-08-01 16:00:00+00:00,ITSDO,2022-08-01,35,30016
2022-08-01 16:30:00+00:00,ITSDO,2022-08-01,36,31039
2022-08-01 17:00:00+00:00,ITSDO,2022-08-01,37,31699
2022-08-01 17:30:00+00:00,ITSDO,2022-08-01,38,32069
2022-08-01 18:00:00+00:00,ITSDO,2022-08-01,39,32375
2022-08-01 18:30:00+00:00,ITSDO,2022-08-01,40,32012
2022-08-01 19:00:00+00:00,ITSDO,2022-08-01,41,32568
2022-08-01 19:30:00+00:00,ITSDO,2022-08-01,42,32427
2022-08-01 20:00:00+00:00,ITSDO,2022-08-01,43,32395
2022-08-01 20:30:00+00:00,ITSDO,2022-08-01,44,31427
2022-08-01 21:00:00+00:00,ITSDO,2022-08-01,45,30441
2022-08-01 21:30:00+00:00,ITSDO,2022-08-01,46,28885
2022-08-01 22:00:00+00:00,ITSDO,2022-08-01,47,27029
2022-08-01 22:30:00+00:00,ITSDO,2022-08-01,48,25854
2022-08-01 23:00:00+00:00,ITSDO,2022-08-02,1,25414
2022-08-01 23:30:00+00:00,ITSDO,2022-08-02,2,22053
2022-08-02 00:00:00+00:00,ITSDO,2022-08-02,3,22840
2022-08-02 00:30:00+00:00,ITSDO,2022-08-02,4,22607
2022-08-02 01:00:00+00:00,ITSDO,2022-08-02,5,22582
2022-08-02 01:30:00+00:00,ITSDO,2022-08-02,6,24056
2022-08-02 02:00:00+00:00,ITSDO,2022-08-02,7,24171
2022-08-02 02:30:00+00:00,ITSDO,2022-08-02,8,24159
2022-08-02 03:00:00+00:00,ITSDO,2022-08-02,9,24182
2022-08-02 03:30:00+00:00,ITSDO,2022-08-02,10,24197
2022-08-02 04:00:00+00:00,ITSDO,2022-08-02,11,24526
2022-08-02 04:30:00+00:00,ITSDO,2022-08-02,12,24973
2022-08-02 05:00:00+00:00,ITSDO,2022-08-02,13,25835
2022-08-02 05:30:00+00:00,ITSDO,2022-08-02,14,26905
2022-08-02 06:00:00+00:00,ITSDO,2022-08-02,15,28235
2022-08-02 06:30:00+00:00,ITSDO,2022-08-02,16,29555
2022-08-02 07:00:00+00:00,ITSDO,2022-08-02,17,29650
2022-08-02 07:30:00+00:00,ITSDO,2022-08-02,18,30113
2022-08-02 08:00:00+00:00,ITSDO,2022-08-02,19,30228
2022-08-02 08:30:00+00:00,ITSDO,2022-08-02,20,30205
2022-08-02 09:00:00+00:00,ITSDO,2022-08-02,21,29958
2022-08-02 09:30:00+00:00,ITSDO,2022-08-02,22,29643
2022-08-02 10:00:00+00:00,ITSDO,2022-08-02,23,29570
2022-08-02 10:30:00+00:00,ITSDO,2022-08-02,24,29327
2022-08-02 11:00:00+00:00,ITSDO,2022-08-02,25,29719
2022-08-02 11:30:00+00:00,ITSDO,2022-08-02,26,29607
2022-08-02 12:00:00+00:00,ITSDO,2022-08-02,27,29200
2022-08-02 12:30:00+00:00,ITSDO,2022-08-02,28,28830
2022-08-02 13:00:00+00:00,ITSDO,2022-08-02,29,28796
2022-08-02 13:30:00+00:00,ITSDO,2022-08-02,30,28664
2022-08-02 14:00:00+00:00,ITSDO,2022-08-02,31,28584
2022-08-02 14:30:00+00:00,ITSDO,2022-08-02,32,28921
2022-08-02 15:00:00+00:00,ITSDO,2022-08-02,33,29773
2022-08-02 15:30:00+00:00,ITSDO,2022-08-02,34,30477
2022-08-02 16:00:00+00:00,ITSDO,2022-08-02,35,32193
2022-08-02 16:30:00+00:00,ITSDO,2022-08-02,36,32650
2022-08-02 17:00:00+00:00,ITSDO,2022-08-02,37,33126
2022-08-02 17:30:00+00:00,ITSDO,2022-08-02,38,33297
2022-08-02 18:00:00+00:00,ITSDO,2022-08-02,39,33110
2022-08-02 18:30:00+00:00,ITSDO,2022-08-02,40,32920
2022-08-02 19:00:00+00:00,ITSDO,2022-08-02,41,32942
2022-08-02 19:30:00+00:00,ITSDO,2022-08-02,42,32510
2022-08-02 20:00:00+00:00,ITSDO,2022-08-02,43,32403
2022-08-02 20:30:00+00:00,ITSDO,2022-08-02,44,31606
2022-08-02 21:00:00+00:00,ITSDO,2022-08-02,45,30358
2022-08-02 21:30:00+00:00,ITSDO,2022-08-02,46,29061
2022-08-02 22:00:00+00:00,ITSDO,2022-08-02,47,27271
2022-08-02 22:30:00+00:00,ITSDO,2022-08-02,48,25886
2022-08-02 23:00:00+00:00,ITSDO,2022-08-03,1,24944
2022-08-02 23:30:00+00:00,ITSDO,2022-08-03,2,24774
2022-08-03 00:00:00+00:00,ITSDO,2022-08-03,3,24081
2022-08-03 00:30:00+00:00,ITSDO,2022-08-03,4,23940
2022-08-03 01:00:00+00:00,ITSDO,2022-08-03,5,23565
2022-08-03 01:30:00+00:00,ITSDO,2022-08-03,6,23207
2022-08-03 02:00:00+00:00,ITSDO,2022-08-03,7,23098
2022-08-03 02:30:00+00:00,ITSDO,2022-08-03,8,22917
2022-08-03 03:00:00+00:00,ITSDO,2022-08-03,9,23110
2022-08-03 03:30:00+00:00,ITSDO,2022-08-03,10,23287
2022-08-03 04:00:00+00:00,ITSDO,2022-08-03,11,23961
2022-08-03 04:30:00+00:00,ITSDO,2022-08-03,12,24600
2022-08-03 05:00:00+00:00,ITSDO,2022-08-03,13,25940
2022-08-03 05:30:00+00:00,ITSDO,2022-08-03,14,26837
2022-08-03 06:00:00+00:00,ITSDO,2022-08-03,15,27764
2022-08-03 06:30:00+00:00,ITSDO,2022-08-03,16,28970
2022-08-03 07:00:00+00:00,ITSDO,2022-08-03,17,28982
2022-08-03 07:30:00+00:00,ITSDO,2022-08-03,18,29195
2022-08-03 08:00:00+00:00,ITSDO,2022-08-03,19,29583
2022-08-03 08:30:00+00:00,ITSDO,2022-08-03,20,29461
2022-08-03 09:00:00+00:00,ITSDO,2022-08-03,21,29374
2022-08-03 09:30:00+00:00,ITSDO,2022-08-03,22,29149
2022-08-03 10:00:00+00:00,ITSDO,2022-08-03,23,28837
2022-08-03 10:30:00+00:00,ITSDO,2022-08-03,24,28552
2022-08-03 11:00:00+00:00,ITSDO,2022-08-03,25,28323
2022-08-03 11:30:00+00:00,ITSDO,2022-08-03,26,28157
2022-08-03 12:00:00+00:00,ITSDO,2022-08-03,27,27798
2022-08-03 12:30:00+00:00,ITSDO,2022-08-03,28,27565
2022-08-03 13:00:00+00:00,ITSDO,2022-08-03,29,27152
2022-08-03 13:30:00+00:00,ITSDO,2022-08-03,30,27002
2022-08-03 14:00:00+00:00,ITSDO,2022-08-03,31,26855
2022-08-03 14:30:00+00:00,ITSDO,2022-08-03,32,27254
2022-08-03 15:00:00+00:00,ITSDO,2022-08-03,33,27814
2022-08-03 15:30:00+00:00,ITSDO,2022-08-03,34,28536
2022-08-03 16:00:00+00:00,ITSDO,2022-08-03,35,29326
2022-08-03 16:30:00+00:00,ITSDO,2022-08-03,36,29657
2022-08-03 17:00:00+00:00,ITSDO,2022-08-03,37,30075
2022-08-03 17:30:00+00:00,ITSDO,2022-08-03,38,30384
2022-08-03 18:00:00+00:00,ITSDO,2022-08-03,39,30393
2022-08-03 18:30:00+00:00,ITSDO,2022-08-03,40,30244
2022-08-03 19:00:00+00:00,ITSDO,2022-08-03,41,30172
2022-08-03 19:30:00+00:00,ITSDO,2022-08-03,42,29895
2022-08-03 20:00:00+00:00,ITSDO,2022-08-03,43,29491
2022-08-03 20:30:00+00:00,ITSDO,2022-08-03,44,28887
2022-08-03 21:00:00+00:00,ITSDO,2022-08-03,45,27622
2022-08-03 21:30:00+00:00,ITSDO,2022-08-03,46,26490
2022-08-03 22:00:00+00:00,ITSDO,2022-08-03,47,27494
2022-08-03 22:30:00+00:00,ITSDO,2022-08-03,48,27309
2022-08-03 23:00:00+00:00,ITSDO,2022-08-04,1,26893
2022-08-03 23:30:00+00:00,ITSDO,2022-08-04,2,26197
2022-08-04 00:00:00+00:00,ITSDO,2022-08-04,3,26047
2022-08-04 00:30:00+00:00,ITSDO,2022-08-04,4,26028
2022-08-04 01:00:00+00:00,ITSDO,2022-08-04,5,25813
2022-08-04 01:30:00+00:00,ITSDO,2022-08-04,6,25504
2022-08-04 02:00:00+00:00,ITSDO,2022-08-04,7,25408
2022-08-04 02:30:00+00:00,ITSDO,2022-08-04,8,25324
2022-08-04 03:00:00+00:00,ITSDO,2022-08-04,9,25238
2022-08-04 03:30:00+00:00,ITSDO,2022-08-04,10,25238
2022-08-04 04:00:00+00:00,ITSDO,2022-08-04,11,25447
2022-08-04 04:30:00+00:00,ITSDO,2022-08-04,12,25826
2022-08-04 05:00:00+00:00,ITSDO,2022-08-04,13,27216
2022-08-04 05:30:00+00:00,ITSDO,2022-08-04,14,28005
2022-08-04 06:00:00+00:00,ITSDO,2022-08-04,15,28587
2022-08-04 06:30:00+00:00,ITSDO,2022-08-04,16,29515
2022-08-04 07:00:00+00:00,ITSDO,2022-08-04,17,29350
2022-08-04 07:30:00+00:00,ITSDO,2022-08-04,18,29377
2022-08-04 08:00:00+00:00,ITSDO,2022-08-04,19,29197
2022-08-04 08:30:00+00:00,ITSDO,2022-08-04,20,29112
2022-08-04 09:00:00+00:00,ITSDO,2022-08-04,21,28796
2022-08-04 09:30:00+00:00,ITSDO,2022-08-04,22,28302
2022-08-04 10:00:00+00:00,ITSDO,2022-08-04,23,27787
2022-08-04 10:30:00+00:00,ITSDO,2022-08-04,24,27519
2022-08-04 11:00:00+00:00,ITSDO,2022-08-04,25,27267
2022-08-04 11:30:00+00:00,ITSDO,2022-08-04,26,27230
2022-08-04 12:00:00+00:00,ITSDO,2022-08-04,27,27226
2022-08-04 12:30:00+00:00,ITSDO,2022-08-04,28,27048
2022-08-04 13:00:00+00:00,ITSDO,2022-08-04,29,27392
2022-08-04 13:30:00+00:00,ITSDO,2022-08-04,30,27413
2022-08-04 14:00:00+00:00,ITSDO,2022-08-04,31,27884
2022-08-04 14:30:00+00:00,ITSDO,2022-08-04,32,28273
2022-08-04 15:00:00+00:00,ITSDO,2022-08-04,33,28444
2022-08-04 15:30:00+00:00,ITSDO,2022-08-04,34,29182
2022-08-04 16:00:00+00:00,ITSDO,2022-08-04,35,29518
2022-08-04 16:30:00+00:00,ITSDO,2022-08-04,36,30223
2022-08-04 17:00:00+00:00,ITSDO,2022-08-04,37,30715
